id,date,content
241,2022-09-08 18:02:06+00:00,"['chalo', 'ab', 'kohinoor', 'aur', 'baaki', 'ka', 'chori', 'kiya', 'hua', 'saaman', 'de', 'do', 'bohot', 'hua', 'rip', 'queen']"
242,2022-09-08 18:01:22+00:00,"['queen', 'departs', 'short', 'century']"
243,2022-09-08 18:01:16+00:00,"['queen', 'died', 'loved', 'cute', 'little', 'waddleshe', 'gave', 'warm', 'grandmother', 'vibe', 'lose', 'legend']"
244,2022-09-08 18:01:06+00:00,"['deepest', 'condolences', 'queen', 'elizabeth', 'died', 'era', 'queen', 'ended', 'elizabethii', 'queenelizabeth', 'queen', 'read', 'full', 'article', 'speeflg', 'sbgkgv']"
245,2022-09-08 17:59:56+00:00,"['deepest', 'condolences', 'royal', 'family', 'people', 'united', 'kingdom', 'may', 'soul', 'rest', 'peace', 'om', 'shanti', 'queenelizabeth']"
246,2022-09-08 17:59:10+00:00,"['shocking', 'world', 'respected', 'publication', 'like', 'the', 'telegraph', 'using', 'queens', 'death', 'advertising', 'opportunity', 'sell', 'subscription', 'award', 'winning', 'journalism', 'shameful', 'shocking', 'insane', 'stcogqcwggubvb']"
247,2022-09-08 17:58:57+00:00,"['breaking', 'queen', 'elizabeth', 'ii', 'britain', ""'s"", 'longestreigning', 'monarch', 'died', 'son', 'charles', 'automatically', 'becomes', 'monarch', 'even', 'though', 'coronation', 'might', 'take', 'place', 'months', 'queenelizabeth', 'queen', 'buckinghampalace', 'queenofengland', 'breakingnews', 'london', 'sn']"
248,2022-09-08 17:58:21+00:00,"['queen', 'queen', 'elizabeth', 'ii', 'almost', 'decades', 'more', 'big', 'era', 'sincere', 'condolences', 'people', 'friends', 'uk']"
249,2022-09-08 17:58:01+00:00,"['feel', 'bad', 'queen', 'elizabeth', 'passed', 'away', 'age', 'she', 'uks', 'monarch', 'past', 'yearsrestinpeace', 'queenelizabeth', 'shmvc']"
250,2022-09-08 17:58:00+00:00,"['queenelizabeth', 'rip', 'madam', 'god', 'bless', 'queen', 'unitedkingdom']"
251,2022-09-08 17:56:03+00:00,"['rest', 'peace', 'queen', 'elizabeth']"
252,2022-09-08 17:55:53+00:00,"['sad', 'queen', 'died', 'without', 'ever', 'knowing', 'happens', 'final', 'season', 'crown']"
253,2022-09-08 17:55:26+00:00,"['truly', 'era', 'ended', 'rip']"
254,2022-09-08 17:54:49+00:00,"['happy', 'know', 'longest', 'serving', 'anarchy', 'worst', 'ever', 'monarch', 'uk', 'queen', 'elizabeth', 'ii', 'died', 'ripqueenelizabeth', 'looted', 'trillions', 'money', 'india', 'directly', 'responsible', 'bengal', 'famine', 'killed', 'm', 'indian', 'burninhell']"
255,2022-09-08 17:54:32+00:00,"['finally', 'rip']"
256,2022-09-08 17:53:25+00:00,"['sad', 'hear', 'death', 'queen', 'united', 'kingdom', 'queen', 'elizabeth', 'ii', 'scotland', 'today', 'fond', 'memories', 'much', 'british', 'people', 'loved', 'pics', 'queen', ""'s"", 'residence', 'buckingham', 'palace', 'london', 'portrait', 'heathrow', 'airport', 'london']"
257,2022-09-08 17:52:30+00:00,['rip']
258,2022-09-08 17:50:48+00:00,"['rip', 'rip', 'uk', 'queen', 'elezabeth', 'share', 'follow', 'mumbai']"
259,2022-09-08 17:49:50+00:00,"['queen', 'elizabeth', 'ii', 'britains', 'longest', 'reigning', 'monarch', 'dies', 'sshaawn', 'tv', 'indianow', 'queenelizabeth', 'rip', 'breaking', 'britain', 'unitedkingdom', 'queenelizabeth', 'queen', 'queenofengland', 'rashamidasai', 'sbvgnp']"
260,2022-09-08 17:49:34+00:00,"['queenelizabeth', 'ii', 'died', 'aged', 'breakingnews', 'queen']"
261,2022-09-08 17:49:12+00:00,"['rest', 'peace', 'queen', 'elizabeth', 'ii', 'journey', 'you', ""'ve"", 'had', 'elizabeth', 'queenelizabeth']"
262,2022-09-08 17:47:37+00:00,"['queenelizabeth', 'rip']"
263,2022-09-08 17:47:35+00:00,"['queens', 'last', 'official', 'released', 'photo', 'lizz', 'truss', 'former', 'photo', 'captured', 'congratulating', 'latter', 'elected', 'next', 'pm', 'uk']"
264,2022-09-08 17:46:58+00:00,"['queenelizabeth', 'rip']"
265,2022-09-08 17:46:50+00:00,"['woh', 'sab', 'toh', 'theek', 'hai', 'par', 'queen', 'elizabeth', 'ne', 'mein', 'india', 'ko', 'kohinoor', 'wapas', 'karne', 'ka', 'clause', 'likha', 'tha', 'ya', 'nahi', 'yeh', 'batao']"
266,2022-09-08 17:46:39+00:00,"['queen', 'moh']"
267,2022-09-08 17:45:48+00:00,"['queen', 'elizabeth', 'ii', 'passes', 'away']"
268,2022-09-08 17:45:03+00:00,"['rip', 'lizzie', 'know', 'would', 'loved', 'brahmastraverse']"
269,2022-09-08 17:45:00+00:00,"['queen', 'elizabeth', 'ii', 'britains', 'longestserving', 'monarch', 'dies', 'years', 'reign', 'scotland', 'aged', 'rip']"
270,2022-09-08 17:44:35+00:00,"['heartfelt', 'condolences', 'family', 'may', 'soul', 'rest', 'peace']"
271,2022-09-08 17:44:12+00:00,"['left', 'heavenly', 'abode', 'watching', ""'s"", 'st', 'century', 'fan', 'was', 'rip', 'scgcr']"
272,2022-09-08 17:44:04+00:00,"['london', 'bridge', 'fallen', 'queen', 'elizabeth', 'ii', 'queen', 'elizabeth', 'il', 'uks', 'longestserving', 'monarch', 'died', 'balmoral', 'aged', 'reigning', 'years', 'rip', 'majesty', 'queenelizabeth', 'queen', 'queenelizabeth', 'ripqueenelizabeth', 'royalfamily']"
273,2022-09-08 17:43:08+00:00,"['rip', 'szck']"
274,2022-09-08 17:42:42+00:00,"['queen', 'elizabeth', 'gone', 'soon']"
275,2022-09-08 17:42:33+00:00,"['london', 'bridge', 'falling', 'down', 'queen', 'era', 'queenelizabeth', 'swnbpaeuw']"
276,2022-09-08 17:42:22+00:00,"['queenelizabeth', 'rip']"
277,2022-09-08 17:41:44+00:00,"['rip', 'rani', 'sahiba']"
278,2022-09-08 17:41:09+00:00,"['waiting', 'king', 'kohlis', 'century', 'rip', 'queen', 'srvagz', 'sb']"
279,2022-09-08 17:40:13+00:00,"['rip', 'queenelizabeth']"
280,2022-09-08 17:39:49+00:00,"['queen', 'elizabeth', 'ii', 'uks', 'longestserving', 'monarch', 'died', 'may', 'soul', 'rest', 'peacem', 'long', 'live', 'king']"
281,2022-09-08 17:37:00+00:00,"['rip', 'lizzie', 'least', 'witnessed', 'kohlis', 'st', 'century']"
282,2022-09-08 17:36:57+00:00,"['long', 'lived', 'queen', 'rip']"
283,2022-09-08 17:36:45+00:00,"['rest', 'peace', 'queen', 'modern', 'kingdom']"
284,2022-09-08 17:35:45+00:00,"['god', 'save', 'queen', 'rip']"
285,2022-09-08 17:35:14+00:00,"['rip', 'queenelizabeth', 'stcovfengr']"
286,2022-09-08 17:08:57+00:00,"['saying', 'todays', 'match', 'fixed', 'kohli', 'match', 'fixed', 'last', 'years', 'haters', 'fuk', 'fixed', 'fixedmatch', 'haters', 'kingkohli']"
287,2022-09-08 16:19:16+00:00,"['queenelizabeth', 'rip']"
288,2022-09-08 16:16:21+00:00,"['mulayam', 'singh', 'mayawati', 'kcr', 'badals', 'congress', 'sonia', 'family', 'abdulllas', 'oh', 'still', 'many', 'name', 'bharat', 'left', 'loot']"
289,2022-09-08 16:11:48+00:00,"['royal', 'bengal', 'tigress', 'famtmc']"
290,2022-09-08 16:04:56+00:00,"['queen', 'waiting', 'kohli', ""'s"", 'st', 'while', 'indvsafg', 'queenelizabeth']"
291,2022-09-08 15:20:14+00:00,"['wishing', 'best', 'onam', 'celebrations', 'family', 'may', 'love', 'culture', 'tradition', 'keeps', 'spirit', 'onam', 'alive', 'happy', 'onam', 'with']"
292,2022-09-08 14:26:54+00:00,"['collaborated', 'amazon', 'prime', 'meet', 'queen', 'regent', 'miriel', 'watch', 'new', 'theringsofpowers', 'cosplay', 'collaboration', 'lotronprime']"
293,2022-09-08 14:04:56+00:00,"['british', 'slave', 'family']"
294,2022-09-08 14:00:56+00:00,"['irish', 'se', 'karte', 'hai', 'call']"
295,2022-09-08 13:15:41+00:00,"['definitely', 'family', 'much', 'grand', 'old', 'party', 'guess']"
296,2022-09-08 12:42:25+00:00,"['meri', 'bhi', 'family', 'ke', 'kuch', 'log', 'fase', 'huve', 'hai', 'silfhata', 'par', 'phone', 'par', 'pata', 'chala', 'hai', 'ke', 'baad', 'jese', 'halat', 'hai', 'pani', 'bohat', 'tezi', 'se', 'ja', 'raha', 'hai', 'logo', 'ko', 'beete', 'huve', 'dekha', 'gaya', 'hai', 'ap', 'apna', 'khayal', 'rakhoapno', 'car', 'ke', 'shishe', 'khule', 'rakhe', 'ruk', 'ke', 'surakshit', 'jaga', 'par', 'jaye']"
297,2022-09-08 12:31:49+00:00,"['females', 'kittens', 'month', 'old', 'adoption', 'looking', 'family', 'take', 'take', 'love', 'ever', 'please', 'dm', 'us', 'location', 'malad', 'west', 'mumbai', 'adoption', 'cats', 'smmrv']"
298,2022-09-08 12:03:15+00:00,"['yet', 'another', 'propoganda', 'attack', 'mva', 'govt', 'done', 'anything', 'tomb', 'it', ""'s"", 'family', 'deceased', 'managed', 'cememantry', 'n', 'lighting', 'done', 'graves', 'stop', 'spreading', 'fake', 'propoganda', 'opposition', 'n', 'stop', 'creating', 'issues', 'hide', 'real', 'ones']"
299,2022-09-08 11:56:57+00:00,"['happy', 'onam', 'may', 'onam', 'bring', 'amp', 'family', 'happiness', 'joy', 'bhattdental', 'chembur', 'chemburdiaries', 'onam', 'onamcelebration', 'onamfestival', 'festival', 'chembur']"
300,2022-09-08 11:34:46+00:00,"['vn', 'purav', 'rd', 'pailipada', 'trombay', 'mumbai', 'maharashtra', 'near', 'royal', 'palace', 'hall']"
301,2022-09-08 11:30:11+00:00,"['diwali', 'chitragupt', 'coming', 'play', 'game', 'life', 'family', 'thankgod', 'trailer', 'tomorrow', 'cinemas', 'october']"
302,2022-09-08 10:07:25+00:00,"['rip', 'front', 'camera', 'resmi', 'note', 'series', 'new', 'update', 'hanged', 'it', 'redminotepro', 'redmimobile', 'android', 'mobileupdate']"
303,2022-09-08 10:02:42+00:00,"['malayalam', 'tamil', 'talk', 'husband', ""'s"", 'family']"
304,2022-09-08 09:44:09+00:00,"['wish', 'happy', 'amp', 'auspicious', 'onam', 'you', 'family', 'amp', 'friends']"
305,2022-09-08 09:33:35+00:00,"['happy', 'occasion', 'onam', 'may', 'abundance', 'joy', 'live', 'good', 'health', 'immense', 'prosperity', 'wishing', 'happy', 'onam', 'entire', 'family', 'onam']"
306,2022-09-08 09:30:14+00:00,"['could', 'cause', 'death', 'electrocution', 'lock', 'broken', 'request', 'please', 'fix', 'it', 'railway', 'centrailway', 'dadar', 'ghatkopar', 'mumbai', 'localtrain', 'mumbailifeline']"
307,2022-09-08 09:29:58+00:00,"['im', 'man', 'family']"
308,2022-09-08 09:23:58+00:00,"['byjus', 'board', 'members', 'even', 'though', 'decacorn', 'family', 'members', 'fourth', 'investor', 'byju', ""'s"", 'explains', 'corporate', 'governance', 'sucks', 'answerable', 'anyone', 'snxeorg']"
309,2022-09-08 08:26:50+00:00,"['road', 'accident', 'deaths', 'happen', 'highways', 'amp', 'deaths', 'due', 'lack', 'safety', 'gear', 'like', 'wearing', 'helmets', 'seat', 'belts', 'even', 'death', 'giani', 'zail', 'singh', 'former', 'president', 'india', 'helped', 'raise', 'road', 'safety', 'awareness', 'roadaccident', 'roadsafety', 'sghzimhsr']"
310,2022-09-08 08:26:44+00:00,"['gujarati', 'family', 'come', 'onamsadhyathey', 'asked', 'waiter', 'everything', 'veg']"
311,2022-09-08 08:25:05+00:00,"['priced', 'uk']"
312,2022-09-08 08:20:04+00:00,"['coverage', 'tata', 'sons', 'ex', 'cm', 'cyrusmistry', 'accidental', 'death', 'palghar', 'surya', 'river', 'bridge', 'speeding', 'bmw', 'hit', 'bridge', 'divider', 'wall', 'three', 'lane', 'road', 'turned', 'lane', 'without', 'blinkers', 'n', 'reflectors', 'n', 'sign', 'boards', 'narrow', 'bridge', 'ahead']"
313,2022-09-08 08:15:53+00:00,"['whether', 'ankitasingh', 'mattershe', 'brutally', 'set', 'fire', 'ex', 'shahrukh', 'therefore', 'shahrukh', 'deserves', 'death', 'penalty']"
314,2022-09-08 07:09:39+00:00,"['happy', 'onam', 'everyone', 'may', 'allah', 'bless', 'family', 'always', 'safe', 'healthy', 'smiles', 'stay', 'safe', 'healthy']"
315,2022-09-08 06:58:21+00:00,"['uk', 'tumto', 'badi', 'photographer', 'lagti', 'ho']"
316,2022-09-08 06:47:57+00:00,"['may', 'joyous', 'occasion', 'bring', 'amp', 'family', 'good', 'health', 'happiness', 'prosperity', 'onam', 'justdispose', 'ewaste', 'recycling', 'mumbai', 'india', 'festival', 'simplifyingdisposal', 'ewasterecycling', 'reducereuserecycle']"
317,2022-09-08 06:43:32+00:00,"['mumbaipolice', 'sources', 'yakubmemon', 'grave', 'say', 'lighting', 'happened', 'big', 'night', 'badi', 'raat', 'march', 'marble', 'laid', 'fall', 'big', 'tree', 'grave', 'total', 'people', 'memon', 'family', 'graved', 'marble', 'site']"
318,2022-09-08 06:39:54+00:00,"['diwali', 'chitragupt', 'coming', 'play', 'game', 'life', 'u', 'ur', 'family', 'get', 'ready', 'grand', 'release', 'thankgod', 'trailer', 'tomorrow', 'cinemas', 'th', 'october', 'bhushankumar', 'krishankumar', 'ashokthakeria']"
319,2022-09-08 06:33:32+00:00,"['family', 'would', 'love', 'flight', 'command']"
320,2022-09-08 06:16:36+00:00,"['wishing', 'family', 'happy', 'onam', 'lodha', 'heavensdombivali', 'east']"
321,2022-09-08 06:14:44+00:00,"['ucare', 'health', 'wishes', 'family', 'happy', 'healthy', 'prosperous', 'onam', 'onam', 'happyonam']"
322,2022-09-08 06:11:54+00:00,"['enroute', 'bharatjodoyatra', 'shri', 'meets', 'family', 'neet', 'aspirant', 's', 'anitha', 'ended', 'life', 'rahul', 'gandhi', 'ji', 'expressed', 'condolences', 'amp', 'support', 'family', 'sxfwecww']"
323,2022-09-08 06:10:48+00:00,"['giving', 'sharing', 'loving', 'celebrating', 'together', 'that', ""'s"", 'essence', 'onam', 'may', 'year', ""'s"", 'onam', 'celebration', 'bring', 'fun', 'friends', 'family', 'happy', 'onam', 'skypathdigital', 'onam', 'happyonam']"
324,2022-09-08 05:55:27+00:00,"['happy', 'onam', 'alice', 'family']"
325,2022-09-08 05:46:26+00:00,"['happy', 'onam', 'family']"
326,2022-09-08 05:45:01+00:00,"['diwali', 'chitragupt', 'coming', 'play', 'game', 'life', 'family', 'thankgod', 'trailer', 'tomorrow', 'cinemas', 'october']"
327,2022-09-08 05:33:28+00:00,"['yeh', 'congress', 'chodo', 'yatra', 'hai', 'n', 'days', 'plan', 'successful', 'n', 'u', 'see', 'ltd', 'fake', 'gandhis', 'khan', 'vadra', 'family']"
328,2022-09-08 05:22:10+00:00,"['diljit', 'dosanjh', 'jogi', 'trailer', 'story', 'love', 'family', 'friendship', 'stars', 'jogi', 'directed', 'trailer', 'coming', 'soon', 'jogitrailer', 'sdailycalpboard', 'scyonquck']"
329,2022-09-08 04:59:23+00:00,"['thanks', 'sir', 'happy', 'onam', 'wishes', 'family', 'sir']"
330,2022-09-08 04:44:55+00:00,"['wishing', 'beautiful', 'colourful', 'cheerful', 'onam', 'everyone', 'may', 'festive', 'occasion', 'bring', 'along', 'many', 'smiles', 'many', 'celebrations', 'family', 'sto']"
331,2022-09-08 04:42:46+00:00,"['hiding', 'behind', 'seat', 'beltsbut', 'willing', 'address', 'faulty', 'design', 'issuesheavy', 'vehicle', 'menace', 'driving', 'left', 'lanes', 'trucks', 'tail', 'lightsno', 'point', 'boasting', 'building', 'new', 'expressways', 'can', 'not', 'fix', 'existing', 'death', 'traps']"
332,2022-09-08 04:37:41+00:00,"['happy', 'onam', 'family']"
333,2022-09-08 04:30:04+00:00,"['numerous', 'examples', 'throughout', 'nepal', 'uk', 'dealings', 'involving', 'gurkha', 'regiments', 'however', 'india', 'always', 'abided', 'terms', 'even', 'others', 'havent']"
334,2022-09-08 04:28:51+00:00,"['gurkha', 'regiment', 'units', 'uk', 'deployed', 'malaya', 'malaysia', 'brunei', 'singapore', 'however', 'british', 'colonies', 'gained', 'independence', 'chose', 'remain', 'part', 'brunei', 'singapore', 'armed', 'forces', 'thus', 'nullify', 'tripartite', 'agreement']"
335,2022-09-08 04:24:30+00:00,"['per', 'erstwhile', 'tripartite', 'agreement', 'uk', 'employ', 'regiments', 'india', 'regiments', 'india', 'went', 'commitment', 'giving', 'employment', 'additional', 'regiment', 'full', 'strength', 'gurakha', 'soldiers', 'refused', 'join', 'great', 'britain', 'military']"
336,2022-09-08 04:15:00+00:00,"['dear', 'sir', 'mere', 'father', 'late', 'mr', 'suresh', 'singh', 'ppo', 'number', 'kdmal', 'inko', 'death', 'hue', 'years', 'ho', 'gaye', 'hai', 'par', 'abhi', 'tak', 'meri', 'mother', 'ke', 'naam', 'par', 'pension', 'transfer', 'nahi', 'hua', 'hai']"
337,2022-09-08 03:58:34+00:00,"['nepal', 'uk', 'government', 'already', 'agreed', 'adopted', 'new', 'set', 'proposals', 'govern', 'gurkha', 'soldiers', 'betterment', 'best', 'understanding', 'india', 'party', 'changes', 'hence', 'treaty', 'totality', 'becomes', 'nullified']"
338,2022-09-08 03:52:39+00:00,"['sister', 'got', 'married', 'thus', 'join', 'club', 'older', 'siblings', 'expectation', 'family', 'embarrassment']"
339,2022-09-08 03:06:41+00:00,"['sonu', 'sir', 'saal', 'hamare', 'family', 'paresan', 'fura', 'gar', 'demolish', 'kiya', 'help', 'kare', 'sir', 'ji', 'bandra', 'west', 'gar', 'bhai', 'mammy', 'daddy']"
340,2022-09-08 03:03:17+00:00,"['kanhaiyalal', 'many', 'others', 'hatched', 'death', 'allahuakbar', 'slogans', 'lacs', 'mobrule', 'chanted']"
341,2022-09-08 02:55:39+00:00,"['stocks', 'news', 'today', 'gttcs', 'redesign', 'software', 'nokia', 'gtgangwal', 'family', 'sell', 'stake', 'indigo', 'gttata', 'power', 'set', 'charging', 'facilities', 'gtmax', 'ventures', 'acquire', 'acreage', 'builders', 'gtbank', 'maharsahtra', 'raise', 'crs', 'stockmarket', 'stocks', 'markets', 'sgxnifty']"
342,2022-09-08 02:48:14+00:00,"['education', 'important', 'part', 'anyones', 'life', 'definitely', 'helps', 'lift', 'family', 'poverty', 'live', 'wonderful', 'meaningful', 'life', 'also', 'teaches', 'correct', 'way', 'life', 'internationalliteracyday', 'sfix']"
343,2022-09-08 01:14:21+00:00,"['family', 'divided', 'india']"
344,2022-09-08 01:13:16+00:00,"['fii', 'buyers', 'us', 'markets', 'sharp', 'rebound', 'us', 'amp', 'uk', 'yields', 'soften', 'brent', 'continues', 'slide', 'bbl', 'best', 'bet', 'moderate', 'gap', 'tht', 'build', 'long', 'pull', 'back', 'several', 'positions', 'squared', 'last', 'days', 'due', 'lack', 'clear', 'strength', 'thy', 'return']"
0,2022-09-09 20:24:12+00:00,"['yesterday', 'saw', 'sita', 'ramam', 'family', 'hindi', 'version', 'awesome', 'movie', 'must', 'go', 'guys', 'mrunal', 'thakur', 'dulquer', 'salman', 'sita', 'ramam', 'visually', 'beautiful', 'tale', 'love', 'loss', 'sita', 'ramam', 'classic', 'love', 'story']"
1,2022-09-09 18:57:57+00:00,"['queen', 'elizabeth', 'royal', 'homoeopathy', 'homopathyworks', 'royalfamily']"
2,2022-09-09 18:34:49+00:00,"['shcvmqgzv', 'bhagyaraj', 'kuttymatamiltv', 'election', 'queenelizabeth', 'abolishthemonarchy', 'queen', 'bramhastra', 'bigmouth', 'shutdown']"
3,2022-09-09 18:02:33+00:00,"['jhansi', 'queen', 'bw', 'also']"
4,2022-09-09 17:20:48+00:00,"['deeply', 'saddened', 'death', 'majesty', 'queen', 'join', 'royal', 'family', 'rest', 'world', 'mourning', 'queenelizabethll', 'secbkbrhd']"
5,2022-09-09 16:41:29+00:00,"['meanwhile', 'heaven', 'queen', 'elizabeth', 'meeting', 'boot', 'licking', 'savarkar', 'ps', 'tamil', 'people', 'relate', 'meme', 'far', 'better', 'queen', 'queen', 'elizabeth', 'ii', 'savarkar']"
6,2022-09-09 15:25:39+00:00,"['happy', 'produce', 'film', 'cholas', 'recently', 'went', 'tanjore', 'big', 'temple', 'afternoon', 'family', 'unable', 'walk', 'inside', 'due', 'overheat', 'floors', 'kids', 'suffered', 'lot', 'u', 'something', 'it']"
7,2022-09-09 14:24:49+00:00,"['health', 'common', 'reason', 'cited', 'choosing', 'proper', 'diet', 'good', 'reason', 'feeding', 'family', 'andor', 'friends', 'nourishing', 'healthy', 'diet', 'great', 'way', 'show', 'love', 'want', 'keep', 'healthy', 'nourished', 'happy', 'nutrition', 'week', 'everysidefoundation']"
8,2022-09-09 14:12:54+00:00,"['handkerchief', 'langot', 'queen', 'might', 'mistaken', 'handkerchief']"
9,2022-09-09 13:58:57+00:00,"['red', 'queen', 'seqb']"
10,2022-09-09 13:37:28+00:00,"['jairam', 'made', 'announcer', 'venugopal', 'communicates', 'familys', 'orders', 'like', 'chief', 'secretary', 'state']"
11,2022-09-09 13:35:17+00:00,"['family', 'purchased', 'property', 'many', 'years', 'back', 'never', 'wanted', 'settle', 'ideal', 'location', 'settle', 'then', 'things', 'changed', 'lot', 'still', 'lot', 'needs', 'done', 'continue', 'it', 'done', 'funds']"
12,2022-09-09 13:17:28+00:00,"['uk', 'amma']"
13,2022-09-09 12:57:27+00:00,"['serious', 'note', 'understand', 'declaring', 'day', 'flag', 'half', 'mast', 'queen', 'part', 'commonwealth', 'countries', 'officially', 'give', 'condolences', 'royal', 'family', 'but', 'this', 'feels', 'like', 'licking', 'boots', 'colonizers']"
14,2022-09-09 12:41:25+00:00,['rip']
15,2022-09-09 12:07:27+00:00,"['really', 'sorry', 'queens', 'death', 'but', 'really', 'appreciate', 'queen', 'works', 'incredible', 'see', 'lived', 'years', 'reigned', 'years', 'queen']"
16,2022-09-09 11:40:18+00:00,"['hey', 'things', 'uk', 'queen', 'elizabeth', 'iis', 'death', 'incredible', 'lived', 'years', 'reigned', 'queen', 'years', 'may', 'rest', 'peace']"
17,2022-09-09 11:24:12+00:00,"['rip', 'queenelizabeth', 'queenelizabethii', 'londonbridge', 'buckinghampalace', 'queenelizabethiimemorial', 'queen']"
18,2022-09-09 11:03:34+00:00,"['understand', 'frustration', 'dear', 'insulting', 'reddy', 'community', 'highly', 'condemnable', 'grandfather', 'freedom', 'fighter', 'amp', 'great', 'congress', 'leader', 'realised', 'late', 'gandhi', 'family', 'ruined', 'repute', 'fyi', 'price', 'burberry', 'tshirt']"
19,2022-09-09 10:58:12+00:00,"['death', 'majesty', 'elizabeth', 'britain', 'amp', 'world', 'lost', 'remarkably', 'steadydedicated', 'pragmatic', 'amp', 'level', 'headed', 'queen', 'era', 'ended', 'condolences', 'family', 'om', 'shanthi']"
20,2022-09-09 10:26:18+00:00,"['ben', 'stokes', 'going', 'sangamam', 'dance', 'queen']"
21,2022-09-09 10:21:47+00:00,"['queen', 'elizabeth']"
22,2022-09-09 10:12:30+00:00,"['true', 'inspiration', 'lots', 'women', 'worldwide', 'animal', 'lover', 'good', 'heart', 'rest', 'peace', 'queen', 'elisabeth', 'ii', 'reposted', 'worldwide']"
23,2022-09-09 08:35:48+00:00,"['reached', 'top', 'secret', 'information', 'stopped', 'decodepreachinform', 'world', 'fr', 'eras', 'sing', 'note', 'u', 'want', 'feelsweet', 'spot', 'holesamp', 'post', 'proof', 'world', 'youtube', 'etc', 'like', 'queen', 'built', 'ascensionsuch', 'rainbow', 'stuff', 'ascension', 'deathin', 'kali', 'era']"
24,2022-09-09 07:31:48+00:00,['rip']
25,2022-09-09 06:42:48+00:00,"['queen', 'well', 'known', 'extraordinary', 'reign', 'sense', 'duty', 'devotion', 'life', 'servicemay', 'ur', 'soul', 'rest', 'peace', 'ripqueenelizabeth']"
26,2022-09-09 06:40:38+00:00,"['majesty', 'dedicated', 'life', 'service', 'affection', 'people', 'interest', 'everyday', 'lives', 'drew', 'hearts', 'many', 'uk', 'around', 'world', 'curious', 'kind', 'constant']"
27,2022-09-09 06:06:20+00:00,"['years', 'prime', 'ministers', 'queen', 'extraordinary', 'woman', 'remarkable', 'life', 'rest', 'peace', 'queen', 'elizabeth', 'ii', 'queenelizabethil', 'queenelizabeth', 'ripqueenelizabeth', 'british', 'chennai', 'india']"
28,2022-09-09 05:48:30+00:00,"['ill', 'banned', 'country', 'spilling', 'royal', 'secrets', 'turns', 'true', 'interesting', 'turn', 'events']"
29,2022-09-09 05:47:15+00:00,"['queen', 'died', 'may', 'rest', 'peace', 'commonwealth', 'must', 'choose', 'another', 'titular', 'head', 'british', 'monarch', 'stay', 'relevant']"
30,2022-09-09 05:42:00+00:00,['rip']
31,2022-09-09 05:36:52+00:00,"['think', 'queen', 'faking', 'death', 'see', 'many', 'people', 'attend', 'funeral', 'bad', 'mouthing']"
32,2022-09-09 05:30:52+00:00,"['saturday', 'evenings', 'go', 'better', 'family', 'friends', 'around', 'come', 'dine', 'us', 'end', 'week', 'flavourful', 'note', 'pc', 'mumbaikars', 'happycustomers', 'saturdayss', 'swop']"
33,2022-09-09 05:13:06+00:00,"['samantha', 'amp', 'yashoda', 'queen', 'acting', 'excited', 'fdfs', 'fan', 'story', 'selectionproud', 'sam']"
34,2022-09-09 03:52:27+00:00,"['ur', 'voice', 'responsible', 'fr', 'ur', 'familys', 'tripsfeeling', 'sweet', 'spot', 'eating', 'dreaming', 's', 'rides', 'etc', 'u', 'r', 'artist', 'based', 'ur', 'voice', 'levels', 'health', 'sweet', 'spot', 'al', 'best', 'we', 'said', 'iton', 'time', 'law', 'pushed', 'us', 'the', 'hole', 'international', 'tripline', 'antenna', 'etc']"
35,2022-09-09 03:40:29+00:00,"['feel', 'sad', 'left', 'one', 'remarkable', 'human', 'maybe', 'best', 'example', 'service', 'god', 'country', 'world', 'ever', 'seen', 'rip', 'queen', 'elizabeth', 'queenelizabeth', 'rest', 'peace']"
36,2022-09-09 02:59:05+00:00,"['indian', 'rip', 'queen', 's']"
37,2022-09-09 02:01:16+00:00,"['queenelizabethii', 'uks', 'longestserving', 'monarch', 'died', 'balmoral', 'castle', 'scotland', 'aged', 'reigned', 'years']"
38,2022-09-09 01:41:50+00:00,"['queen', 'elizabeth', 'first', 'british', 'monarch', 'accede', 'throne', 'indias', 'independence', 'colonial', 'rule', 'cherished', 'warmth', 'hospitality', 'received', 'three', 'state', 'visits', 'country', 'course', 'reign']"
39,2022-09-09 01:28:02+00:00,['queen']
40,2022-09-09 01:26:52+00:00,"['rip', 'queen', 'elizabeth', 'ii', 'britains', 'longestreigning', 'monarch', 'dies', 'aged']"
41,2022-09-09 00:24:42+00:00,"['isd', 'queenelizabeth', 'ripqueenelizabethii', 'queen', 'england', 'ripqueen', 'elizabethii']"
42,2022-09-08 22:25:30+00:00,"['rip', 'queenelizabethii']"
43,2022-09-08 21:36:12+00:00,"['queen', 'elizabeth', 'ii', 'died', 'aged', 'st', 'peace', 'shes', 'dead']"
44,2022-09-08 20:53:16+00:00,"['queenelizabethii', 'died', 'peacefully', 'balmoral', 'afternoon', 'king', 'queen', 'consort', 'remain', 'balmoral', 'evening', 'return', 'london', 'tomorrow', 'ripqueenelizabeth']"
45,2022-09-08 20:36:29+00:00,"['rest', 'peace', 'queen', 'elizabeth', 'ii', 'uks', 'longestserving', 'monarch', 'died', 'balmoral', 'aged', 'reigning', 'years', 'elizabethii', 'queenelizabethii', 'queenelizabeth', 'balmoral', 'thephotohub']"
46,2022-09-08 20:31:33+00:00,"['deepest', 'condolences', 'demise', 'beloved', 'queen', 'uk', 'may', 'soul', 'rest', 'peace']"
