,date,content
149,2022-09-09 03:08:42+00:00,"The Empire State Building and midtown Manhattan aglow in purple in honor HM Queen Elizabeth II. 
👑

#empirestatebuilding 
#manhattan 
#nyc 
#thequeen 
#queenelizabeth 
#rip https://t.co/3R4CwR1woa"
150,2022-09-09 03:08:21+00:00,Rip the queen 🙏 https://t.co/FRmUFAjwkX
151,2022-09-09 03:01:53+00:00,"In death, the Queen, as far as Twitter is concerned, might as well be Rodney Dangerfield."
152,2022-09-09 03:01:11+00:00,@Tom_Bewick The death was announced by the captain about 3 hours after those of us on the wifi had become aware of the situation so for most it didn’t come as a surprise as the news had spread quietly through the cabin.
153,2022-09-09 03:00:58+00:00,Rip Arob. Loved you man
154,2022-09-09 02:55:06+00:00,The worst thing about Queen Elizabeth’s death is now we’ll never get to see her star alongside John Lydon (aka Johnny Rotten of the Sex Pistols) in a buddy comedy that culminates in the pair spray painting “ANARCHY” and “GOD SAVE THE QUEEN” all over London.
155,2022-09-09 02:53:53+00:00,The Empire State Building in purple tonight after the death of the Queen.  A test run of the twin tower lights next to it in the background  #nyc #QueenElizabethII https://t.co/EDUGXxUpR4
156,2022-09-09 02:53:44+00:00,I truly thought that she was going to outlive us all. RIP.  #QueenElizabethII
157,2022-09-09 02:50:17+00:00,@santoshsankar 103. Wow! RIP
158,2022-09-09 02:47:18+00:00,Rest in Peace Your Majesty. God save the Queen. You lived an incredible life...🇨🇦/🇬🇧 https://t.co/nFMYTBJk8T
