,date,content
102,2022-09-08 18:04:24+00:00,I hear the Queen is getting the official ‘Futurama’ package in death. They are currently severing her head to place into a jar as we speak. Please standby - she will deliver remarks once recovered. https://t.co/aX5C8J3E0i
103,2022-09-08 18:04:22+00:00,"Suppliers rushing to make Queen Elizabeth commemorative death plates put by end of day: 
#QueenElizabeth https://t.co/vsOT8NsAQP"
104,2022-09-08 17:59:24+00:00,Do you care about the Royal Family?
105,2022-09-08 17:53:35+00:00,"This just in: the Queen is NOT dead, she faked her death and is living out the rest of her life in a secret volcano hot spring party palace."
106,2022-09-08 17:52:46+00:00,"On the 25th anniversary of Diana's passing, I refuse to accept THAT woman as ""queen consort"". 

I admired Elizabeth, but as the child of a ""former British subject"", I have complicated feelings about her family. The *best* of it is now gone. We'll never see the likes of her again. https://t.co/fZzv0OXocZ"
107,2022-09-08 17:49:56+00:00,"#Breaking Queen Elizabeth II, the UK’s monarch for the past 70 years, has died aged 96 #QueenElizabeth https://t.co/cg8TpfTGI0"
108,2022-09-08 17:49:16+00:00,My co-worker knows Mic Skills he just mounted this more photos coming long live the King 👑 life continues God bless the Queen family https://t.co/lE5v5drQMD
109,2022-09-08 17:46:48+00:00,"God bless the Queen.                     Queen Elizabeth II, Britain’s longest-reigning monarch, dies at 96 https://t.co/pUDIOXlDn6 via @TODAYshow"
110,2022-09-08 17:46:34+00:00,RIP Queen Elizabeth Britain longest-ruling monarch. https://t.co/z0wU7CmQUG
111,2022-09-08 17:44:09+00:00,The Queen won’t see your tweets joking about her death but your friends who are dead will.
112,2022-09-08 17:43:30+00:00,For some reason I always assumed the Queen would turn 100. What a sad day for the UK. There will never be another like her💕
113,2022-09-08 17:41:48+00:00,"@RoyalFamily From across the Pond, Condolences to the Royal Family. Elizabeth Reigned with Dignity &amp; Stature R.I.P. ..."
114,2022-09-08 17:40:37+00:00,@zx7miller @Rebecca2701335 @EugeneDaniels2 Keep that same energy for the people that are about to wax poetic over Queen Elizabeth’s death
115,2022-09-08 17:40:36+00:00,"Repost from @bbcnews
•
Queen Elizabeth II, the UK’s monarch for the past 70 years, has died aged 96.

Tap the link in our bio to follow this breaking news.
#rip #queenelizabeth #royal #royalfamily #balmoral #buckinghampalace #uk #england https://t.co/KNlzzhi74u"
116,2022-09-08 17:35:09+00:00,"Queen Elizabeth II, the UK’s monarch for the past 70 years, has died aged 96"
117,2022-09-08 17:31:55+00:00,"""The queen died peacefully,"" declares the royal family https://t.co/2LdGjGGDC1"
118,2022-09-08 16:55:25+00:00,Oh wait I forgot I don’t care about the royal family
119,2022-09-08 16:47:44+00:00,"It’s funny though cause anytime anything Royal family related happens, I go “huh, I feel like I should know more about this” and then time passes until the next thing happens and repeat"
120,2022-09-08 16:47:27+00:00,Imagine giving a fuck about the royal family when they don't give a fuck about you in the slightest and in fact hold the entire working class in contempt.
121,2022-09-08 16:30:30+00:00,"Queen Elizabeth is entering the sunset of her life with grace and dignity.  I’ve always been in awe at her loyalty and poise.  She’s been a stoic advocate for tradition, family and Christianity.  

God Bless the Queen."
122,2022-09-08 16:21:46+00:00,After watching the Crown. I know that the queen could be dead already. That they will release her death when they want to. We just watched the episode last night where the king died and they took forever to announce it. https://t.co/hM8P68sp1A
123,2022-09-08 15:16:21+00:00,Thoughts and prayers are with Queen Elizabeth and her family.
