,date,content
101,2022-09-08 18:52:14+00:00,"7 Decades, 15 Prime Ministers, 1 Queen, Rest in Peace, Queen Elizabeth II 💐
#QueenElizabeth #QueenElizabethII #englandwomen https://t.co/oxa5z9RkFq"
102,2022-09-08 18:49:47+00:00,"Her Majesty The Queen has died, Buckingham Palace has announced. The London bridge has fallen. R.I.P.💔

#rip #riphermajesty #ripqueen #ripqueenelizabeth #RIPQueenElizabeth #QueenElizabethII #restinpeace #restinpeacequeen #ripqueen #QueenElizabeth #Queen https://t.co/20YuMCXntH"
103,2022-09-08 18:46:53+00:00,"How I was introduced to Queen Elizabeth II about 27 years ago.

Goodbye, lady from British postage stamps. Rest in peace.

#RIP #QueenElizabeth https://t.co/6syFSRshe8"
104,2022-09-08 18:42:00+00:00,Deeply saddened to hear this news. May her soul Rest in peace🙏🏻 https://t.co/gKkhV9gddA
105,2022-09-08 18:39:03+00:00,"The Queen died peacefully at
Balmoral this afternoon..RIP🙏🏻
#QueenElizabeth #QueenElizabethII https://t.co/f1tlhisQRQ"
106,2022-09-08 18:38:25+00:00,The London Bridge is Down May the Queen Elizabeth 2 Rip.
107,2022-09-08 18:36:25+00:00,"Rest in peace 🕊️
#QueenElizabethII https://t.co/eJW4PTD36C"
108,2022-09-08 18:36:14+00:00,"@OvarianCancerUK My mother is 65 now, diagnosed CA Ovary 4A in March 2020, had one incident of restarting periods after menopause, she met Gyane and she didn’t prescribe any scan, and here in India 🇮🇳 it happens, now she is battling hard with death!!😢🥺😭"
109,2022-09-08 18:27:32+00:00,"Rest In Peace🙏Deep condolences to
the Queen Elizabeth II,  Britain's longest-serving monarch, passed away at the age of 96 after 70 years on the throne.
#QueenElizabethII
#TheRoyalfamily
#UK https://t.co/dtcnCZqWTx"
110,2022-09-08 18:25:23+00:00,"RIP Queen Elizabeth ll 👑
Fly high 🕊️"
111,2022-09-08 18:25:10+00:00,Shocked to learn passing away of #QueenElizabeth.  Recall her visit to India in 1961 when I was hardly 11. Lakhs of Delhites came out on streets as she passed thro CP in open car with Dr Rajendra Prasad followed by the Duke and  Pt. Nehru. RIP #QueenofHearts. https://t.co/gW8OzH4Mwm
112,2022-09-08 18:23:11+00:00,"Rest in Peace #QueenElizabeth 

God bless UK.

 #QueenElizabethII #UK #Elizabeth https://t.co/2u8lTb4nL0"
113,2022-09-08 18:20:39+00:00,"R.I.P. Her Majesty The Queen🥲💔

#rip #riphermajesty #ripqueen #queenelizabeth #restinpeace #ripthequeen #ripqueenelizabethii #ripqueenelizabeth2 #RIPQueenElizabeth #RIPQueen #RIP #restinpeace #ripqueen https://t.co/IgsGvEDoUE"
114,2022-09-08 18:20:24+00:00,"By now you will likely have heard the news from #buckinghamPalace announcing the death of Her Majesty Queen Elizabeth II. 

I would like to offer our deepest condolences to the Royal Family and #unitedkingdom at this sad time. 🙏

Durgesh Surya 

   #londonbridgeisfallingdown https://t.co/tOKgnheXbF"
115,2022-09-08 18:17:01+00:00,"May Her Majesty the Queen find a suitable place in the pious feet of her Guiding Gods, always and endlessly!

Queen Elizabeth II
#QueenForever"
116,2022-09-08 18:15:40+00:00,"Rest in peace, your majesty. https://t.co/BLdmjBkMS2"
117,2022-09-08 18:15:16+00:00,"King Saul ""La Cucaracha"" has arrived  at Buckingham for the fastest transition of power in Royal Family history. Unprecedented scenes 👑 https://t.co/qzX8RDOQj9"
118,2022-09-08 18:13:44+00:00,RIP Queen #QueenElizabeth
