,date,content
166,2022-09-08 17:37:37+00:00,"May Her late Majesty rest in peace. A very great Lady, who transcended modern history. #RIPQueenElizabethII https://t.co/PVcqd7IDKE"
167,2022-09-08 17:36:08+00:00,The IRFU express our condolences to the Royal Family on the passing of Her Majesty Queen Elizabeth.  Our sympathies are with our friends in the Home Unions and their supporters.
168,2022-09-08 17:36:05+00:00,May she rest in peace. https://t.co/WpsJQ8cfOj
169,2022-09-08 17:35:34+00:00,Rest in peace Your Majesty Queen Elizabeth II #RIPQueenElizabeth https://t.co/TRh3Zis5cq
170,2022-09-08 17:34:59+00:00,Oh gosh. She was a phenomenal woman. May she rest in peace.
171,2022-09-08 17:34:58+00:00,RIP Queen Elizabeth The Greatest MonarchVery sad day. #QueenElizabeth
172,2022-09-08 17:34:56+00:00,RIP Queen Elizabeth II. A sad day for our neighbors and all who admired her. And I definitely did admire her unwavering commitment and steadfastness. #RIPQueenElizabeth
173,2022-09-08 17:34:31+00:00,@bornblonde12 Such a sad day for all the United KingdomRIP
174,2022-09-08 17:34:30+00:00,"RIP Her Majesty, the Queen. End of an era"
175,2022-09-08 17:34:17+00:00,@piersmorgan First time I'll say well said. RIP
176,2022-09-08 17:33:31+00:00,"Nah I’m sorry, yes the queen is not a good person, but don’t celebrate her death as if it’s a triumph…that’s just wrong on so many levels"
177,2022-09-08 17:33:30+00:00,"RIP,  Queen Elizabeth."
178,2022-09-08 17:31:30+00:00,R.I.P TO THE QUEEN OF ENGLANDsuch a sad day for you all
179,2022-09-08 17:20:04+00:00,@DavidPulsford1 @313Noriega In the name of the her majesty .......She could have denounced those hideous crimes..
180,2022-09-08 17:19:22+00:00,"Judging by my timeline this evening, I think we safely announce the death of the #BeKind movement."
181,2022-09-08 17:12:57+00:00,How many classes will it take to teach the england team the new anthem? #QueenElizabeth
182,2022-09-08 17:01:20+00:00,Hopefully the Queen's death is announced with the same level of decorum shown as when Big Phil popped off to the big racist convention in the sky.#dropdatbass https://t.co/ogSOtWTFA3
183,2022-09-08 16:58:40+00:00,Fascinating how edgelord Twitter is completely fucking obsessed with the Queen’s possible death.
184,2022-09-08 16:54:45+00:00,Me getting a phone call about a cousin’s cousin who lives in England who can apparently confirm the unthinkable has happened https://t.co/vsghiXTvnz
185,2022-09-08 16:05:31+00:00,"@OneSimpleldea As an Irishman I have a complicated relationship with the Monarch. Although in all honesty the Queens passing doesn’t upset me in the slightest, I do think publicly making a laugh of someone dying is wrong. Grief is tough, even if you’re the royal family. They need support."
186,2022-09-08 15:48:42+00:00,@Rtreatwilliams @CNN Queen Anne was the last Queen of England.
187,2022-09-08 15:42:11+00:00,@kmickles1 I’m with your friend. Only Queen I recognise is Freddie Mercury RIP
188,2022-09-08 15:40:54+00:00,@GordonPaton9 @80_mcswan They announced his death four hours after he passed
189,2022-09-08 15:30:28+00:00,You arent even from England! (You might as well be though)https://t.co/Jof2vyxYqD
190,2022-09-08 14:22:41+00:00,"A nation holds its breath. (And releases squeals of laughter.)A person's death is sad, but a million years old, rich, surrounded by family is a good innings and the divine right of kings deserves derision. https://t.co/68dkyjCaul"
191,2022-09-08 13:34:33+00:00,It’s time for Her Majesty to return to the hall of her fathers and to the hands of our Lord https://t.co/4ty1VeN3ZS
192,2022-09-08 13:17:32+00:00,I'm not a royalist by any means But wishing the royal family all the best at this extremely hard time.. the queen is still somebody's mam/nanny/aunty/friend and this is a difficult time for any family#thoughtsandprayers
193,2022-09-08 13:16:40+00:00,Very sad to hear the news coming from England re the Queen
194,2022-09-08 10:51:12+00:00,@edwinpootsmla Prices are rocketing in England its something to do with #Brexit
195,2022-09-08 10:01:48+00:00,@prominimalism The point is RW like GR have no madate in the eyes of the people. Just there by default propped by the same lot that supported GR! This is why an election must be held sooner rather than later. There is no gurantees to anything in life besides death. Citizens must always be alert
196,2022-09-08 09:47:58+00:00,@DangerKidsBooks @danholling 7 years is a long time and seems to be his shelf life. He's beginning to sound irritated. He probably needs a new challenge. German national team? Or maybe England?
197,2022-09-08 08:25:45+00:00,"@LiamTheBrewer @Michael_O_Regan An attack that killed all of (checks notes) 6 civilians and 1 priest (military chaplin). Leaving only 1 military death, a non combatant."
198,2022-09-08 04:18:50+00:00,@_whatamymade Why couldn’t you leave the classroom? Is this a teaching in England thing?
199,2022-09-08 03:21:55+00:00,EP seems a proper rip off compared to the festivals on in mainland Europe.
0,2022-09-09 18:21:33+00:00,RIP Tom McDermott https://t.co/P1WnSijPaE
1,2022-09-09 17:14:07+00:00,"RIP Donncha! Thoughts and prayers with his family, friends, comrades and fellow Blanketmen &amp; women on the loss of yet another Spartan 🇮🇪 https://t.co/wx1ImqdwKa"
2,2022-09-09 16:39:27+00:00,"Tom McDermott.It is with great sadness we report the death of a former legend of our club, Tom was a stalwart defender between 1986 and 1995 and captained our first adult team to win a premier division cup title in 1993. May Tom Rest in Peace. From all in the club. https://t.co/WXZgzIUZKH"
3,2022-09-09 15:05:40+00:00,"That’s a wrap on a fantastic week at the 2nd international @NonLethalRoles of Cell Death Proteins meeting. Thanks to the organisers for putting on such an engaging programme in beautiful Galway, and for the opportunity to present our work. See you next time! https://t.co/ZSoGXYVEiE"
4,2022-09-09 13:58:56+00:00,@ThatTimWalker Brilliant speaker n story teller Very heartwarming tribute to Her Majesty #QueenElisabethII
5,2022-09-09 12:35:01+00:00,@frpaddybyrne How sad May there souls rest in peace 🙏❤️❤️💙🙏
6,2022-09-09 11:58:34+00:00,"@rava_ian @mickobrien0 @Debbie_Monk @IrishRugby Me too, very sad day may she rest in peace"
7,2022-09-09 11:52:42+00:00,All underage training is OFF this weekend and the club grounds will remain closed until Tuesday due to the untimely passing of Elizabeth Windsor. Guard of honour Sunday evening from 5pm starting from the her house in Borosheen. Please wear club colours! May she RIP #Queen
8,2022-09-09 09:51:33+00:00,Our sovereign Our beloved Queen Elizabeth Rest in peace Ma'am 🙏 😪 #QueenElizabethII https://t.co/vn4TDDJ0D2
9,2022-09-09 08:26:54+00:00,No more needs to be said.#QueenElizabeth #AbolishTheMonarchy https://t.co/KiUF43N83V
10,2022-09-09 07:57:28+00:00,Im already sick of the hearing about the Queens death. I will never understand the fascination with a family that protects pedophiles. People have very short memories#QueenElizabeth #enoughalready#QueenElizabethII #LondonBridge https://t.co/rtS6KLpRqI
11,2022-09-09 07:52:35+00:00,@Marymcprod May their little souls rest in peace.
12,2022-09-09 00:47:02+00:00,@confess_ica rip I’m Irish ☘️😩
13,2022-09-08 21:12:45+00:00,@CloHiggins May she Rest in Peace
14,2022-09-08 20:27:45+00:00,"@iainmacl I felt quite privileged that day, in that I was invited to give a talk in Lyon, and, whether I wanted it or not I had to miss the visit of the future (now current) King of England in the University of Galway. 😄😄😄😄😄"
15,2022-09-08 19:54:51+00:00,The @BBCNews has already transitioned to reporting on the coverage of queen Elizabeth’s death. How are they going to sustain this for the ten days until the funeral?
16,2022-09-08 19:50:15+00:00,@trevor8sinclair Is this you? RIP to your broadcasting career. https://t.co/q5mDY7UV7v
17,2022-09-08 19:37:00+00:00,If I wanted to hear about the death of the queen I’d watch h the news not listen to this commentator in the Utd game ffs
18,2022-09-08 17:48:56+00:00,"RIP Your Majesty. A lovely lady I had the pleasure of meeting aged 15, 20 years ago. She overheard me saying something cheeky I shouldn’t have said, she looked back at me and smiled. Forever our Queen. 🙏"
19,2022-09-08 17:45:25+00:00,"Rest in Peace your majesty,  from a proud irishman"
20,2022-09-08 17:41:33+00:00,Rest In Peace! 🥲 #Queen https://t.co/pzgsdN8HxD
21,2022-09-08 17:40:54+00:00,"@deric_tv She deserves the absolute respect, A Queen, A Daughter, A Sister, A Wife, A Mother, A Grandmother, A Great-grandmotherMay she rest in Peace 🙏🏻"
22,2022-09-08 17:37:31+00:00,Her majesty 💔 https://t.co/it7iQmRb1p
23,2022-09-08 17:35:23+00:00,"The @BBCNews casting subtle shade in their coverage from Balmoral just before announcing the death of Elizabeth, describing the queen as more popular than the royal family in Scotland, and then talking about the arrival of Andrew and William."
24,2022-09-08 17:28:00+00:00,"@paumarks @MimiVonPeach Diana's death was a tragedy, the Queen's death will be an event of both personal, and national sadness, but not a tragedy."
25,2022-09-08 13:45:32+00:00,"@RoyalFamily I hope Your Majesty will feel better soon , My thoughts are with You Mam and Your whole family.God bless The Queen ❤️👑"
